,Date,All property types,City,index1,Month,Year,Yearly GDP
18,July 2018,205825,Cardiff,3734,July,2018,2218196
18,August 2018,207191,Cardiff,3735,August,2018,2218196
18,September 2018,208198,Cardiff,3736,September,2018,2218196
18,October 2018,208338,Cardiff,3737,October,2018,2218196
18,November 2018,207271,Cardiff,3738,November,2018,2218196
18,December 2018,207336,Cardiff,3739,December,2018,2218196
18,January 2018,181652,Coventry,3990,January,2018,2218196
18,February 2018,181195,Coventry,3991,February,2018,2218196
18,March 2018,182377,Coventry,3992,March,2018,2218196
18,April 2018,181316,Coventry,3993,April,2018,2218196
18,May 2018,181258,Coventry,3994,May,2018,2218196
18,June 2018,183715,Coventry,3995,June,2018,2218196
18,July 2018,184088,Coventry,3996,July,2018,2218196
18,August 2018,186976,Coventry,3997,August,2018,2218196
18,September 2018,186436,Coventry,3998,September,2018,2218196
18,October 2018,188103,Coventry,3999,October,2018,2218196
18,November 2018,188653,Coventry,4000,November,2018,2218196
18,December 2018,187513,Coventry,4001,December,2018,2218196
18,January 2018,112921,Middlesbrough,4252,January,2018,2218196
18,February 2018,112353,Middlesbrough,4253,February,2018,2218196
18,March 2018,108542,Middlesbrough,4254,March,2018,2218196
18,April 2018,108051,Middlesbrough,4255,April,2018,2218196
18,May 2018,107748,Middlesbrough,4256,May,2018,2218196
18,June 2018,111933,Middlesbrough,4257,June,2018,2218196
18,July 2018,113484,Middlesbrough,4258,July,2018,2218196
18,August 2018,112626,Middlesbrough,4259,August,2018,2218196
18,September 2018,109547,Middlesbrough,4260,September,2018,2218196
18,October 2018,109755,Middlesbrough,4261,October,2018,2218196
18,November 2018,110045,Middlesbrough,4262,November,2018,2218196
18,December 2018,112365,Middlesbrough,4263,December,2018,2218196
18,January 2018,107310,Stoke on Trent,4514,January,2018,2218196
18,February 2018,107248,Stoke on Trent,4515,February,2018,2218196
18,March 2018,106714,Stoke on Trent,4516,March,2018,2218196
18,April 2018,107167,Stoke on Trent,4517,April,2018,2218196
18,May 2018,107494,Stoke on Trent,4518,May,2018,2218196
18,June 2018,107334,Stoke on Trent,4519,June,2018,2218196
18,July 2018,107722,Stoke on Trent,4520,July,2018,2218196
18,August 2018,109444,Stoke on Trent,4521,August,2018,2218196
18,September 2018,111409,Stoke on Trent,4522,September,2018,2218196
18,October 2018,112283,Stoke on Trent,4523,October,2018,2218196
18,November 2018,112196,Stoke on Trent,4524,November,2018,2218196
18,December 2018,111511,Stoke on Trent,4525,December,2018,2218196
18,January 2018,304286,Reading,4776,January,2018,2218196
18,February 2018,303502,Reading,4777,February,2018,2218196
18,March 2018,301684,Reading,4778,March,2018,2218196
18,April 2018,305322,Reading,4779,April,2018,2218196
18,May 2018,306667,Reading,4780,May,2018,2218196
18,June 2018,303127,Reading,4781,June,2018,2218196
18,July 2018,303309,Reading,4782,July,2018,2218196
18,August 2018,300802,Reading,4783,August,2018,2218196
18,September 2018,303337,Reading,4784,September,2018,2218196
18,October 2018,303157,Reading,4785,October,2018,2218196
18,November 2018,300920,Reading,4786,November,2018,2218196
18,December 2018,300690,Reading,4787,December,2018,2218196
18,January 2018,113827,Sunderland,5038,January,2018,2218196
18,February 2018,111931,Sunderland,5039,February,2018,2218196
18,March 2018,111029,Sunderland,5040,March,2018,2218196
18,April 2018,113041,Sunderland,5041,April,2018,2218196
18,May 2018,116171,Sunderland,5042,May,2018,2218196
18,June 2018,117589,Sunderland,5043,June,2018,2218196
18,July 2018,114941,Sunderland,5044,July,2018,2218196
18,August 2018,115567,Sunderland,5045,August,2018,2218196
18,September 2018,117203,Sunderland,5046,September,2018,2218196
18,October 2018,118987,Sunderland,5047,October,2018,2218196
18,November 2018,117239,Sunderland,5048,November,2018,2218196
18,December 2018,114984,Sunderland,5049,December,2018,2218196
19,January 2019,470067,London,228,January,2019,2255283
19,February 2019,466068,London,229,February,2019,2255283
19,March 2019,464162,London,230,March,2019,2255283
19,April 2019,469537,London,231,April,2019,2255283
19,May 2019,463628,London,232,May,2019,2255283
19,June 2019,470519,London,233,June,2019,2255283
19,July 2019,478505,London,234,July,2019,2255283
19,August 2019,472729,London,235,August,2019,2255283
19,September 2019,477146,London,236,September,2019,2255283
19,October 2019,472668,London,237,October,2019,2255283
19,November 2019,468757,London,238,November,2019,2255283
19,December 2019,479153,London,239,December,2019,2255283
19,January 2019,179844,Manchester,490,January,2019,2255283
19,February 2019,178052,Manchester,491,February,2019,2255283
19,March 2019,178113,Manchester,492,March,2019,2255283
19,April 2019,179044,Manchester,493,April,2019,2255283
19,May 2019,179304,Manchester,494,May,2019,2255283
19,June 2019,178287,Manchester,495,June,2019,2255283
19,July 2019,178676,Manchester,496,July,2019,2255283
19,August 2019,181975,Manchester,497,August,2019,2255283
19,September 2019,183668,Manchester,498,September,2019,2255283
19,October 2019,185323,Manchester,499,October,2019,2255283
19,November 2019,186304,Manchester,500,November,2019,2255283
19,December 2019,185788,Manchester,501,December,2019,2255283
19,January 2019,188356,Birmingham,752,January,2019,2255283
19,February 2019,189213,Birmingham,753,February,2019,2255283
19,March 2019,186419,Birmingham,754,March,2019,2255283
19,April 2019,186990,Birmingham,755,April,2019,2255283
19,May 2019,186662,Birmingham,756,May,2019,2255283
19,June 2019,187973,Birmingham,757,June,2019,2255283
19,July 2019,187647,Birmingham,758,July,2019,2255283
19,August 2019,188660,Birmingham,759,August,2019,2255283
19,September 2019,189980,Birmingham,760,September,2019,2255283
19,October 2019,189922,Birmingham,761,October,2019,2255283
19,November 2019,188417,Birmingham,762,November,2019,2255283
19,December 2019,188001,Birmingham,763,December,2019,2255283
19,January 2019,182297,Leeds,1014,January,2019,2255283
