,0,1,Month,Actual year,index1,Year,Date,All property types,City,Yearly GDP
18,December,2018,December,2018,2739,2018,December 2018,365564,Brighton and Hove,2218196
18,January,2018,January,2018,2990,2018,January 2018,165538,Leicester,2218196
18,February,2018,February,2018,2991,2018,February 2018,166441,Leicester,2218196
18,March,2018,March,2018,2992,2018,March 2018,165212,Leicester,2218196
18,April,2018,April,2018,2993,2018,April 2018,165742,Leicester,2218196
18,May,2018,May,2018,2994,2018,May 2018,166020,Leicester,2218196
18,June,2018,June,2018,2995,2018,June 2018,170059,Leicester,2218196
18,July,2018,July,2018,2996,2018,July 2018,169342,Leicester,2218196
18,August,2018,August,2018,2997,2018,August 2018,171367,Leicester,2218196
18,September,2018,September,2018,2998,2018,September 2018,170960,Leicester,2218196
18,October,2018,October,2018,2999,2018,October 2018,172765,Leicester,2218196
18,November,2018,November,2018,3000,2018,November 2018,173244,Leicester,2218196
18,December,2018,December,2018,3001,2018,December 2018,174632,Leicester,2218196
18,January,2018,January,2018,3204,2018,January 2018,245980,City of Edinburgh,2218196
18,February,2018,February,2018,3205,2018,February 2018,250962,City of Edinburgh,2218196
18,March,2018,March,2018,3206,2018,March 2018,252455,City of Edinburgh,2218196
18,April,2018,April,2018,3207,2018,April 2018,254391,City of Edinburgh,2218196
18,May,2018,May,2018,3208,2018,May 2018,252323,City of Edinburgh,2218196
18,June,2018,June,2018,3209,2018,June 2018,255612,City of Edinburgh,2218196
18,July,2018,July,2018,3210,2018,July 2018,255999,City of Edinburgh,2218196
18,August,2018,August,2018,3211,2018,August 2018,258508,City of Edinburgh,2218196
18,September,2018,September,2018,3212,2018,September 2018,261913,City of Edinburgh,2218196
18,October,2018,October,2018,3213,2018,October 2018,263127,City of Edinburgh,2218196
18,November,2018,November,2018,3214,2018,November 2018,264544,City of Edinburgh,2218196
18,December,2018,December,2018,3215,2018,December 2018,262160,City of Edinburgh,2218196
18,January,2018,January,2018,3466,2018,January 2018,272801,"Bournemouth, Christchurch and Poole",2218196
18,February,2018,February,2018,3467,2018,February 2018,274530,"Bournemouth, Christchurch and Poole",2218196
18,March,2018,March,2018,3468,2018,March 2018,278398,"Bournemouth, Christchurch and Poole",2218196
18,April,2018,April,2018,3469,2018,April 2018,280402,"Bournemouth, Christchurch and Poole",2218196
18,May,2018,May,2018,3470,2018,May 2018,281244,"Bournemouth, Christchurch and Poole",2218196
18,June,2018,June,2018,3471,2018,June 2018,281653,"Bournemouth, Christchurch and Poole",2218196
18,July,2018,July,2018,3472,2018,July 2018,283254,"Bournemouth, Christchurch and Poole",2218196
18,August,2018,August,2018,3473,2018,August 2018,284620,"Bournemouth, Christchurch and Poole",2218196
18,September,2018,September,2018,3474,2018,September 2018,286313,"Bournemouth, Christchurch and Poole",2218196
18,October,2018,October,2018,3475,2018,October 2018,285522,"Bournemouth, Christchurch and Poole",2218196
18,November,2018,November,2018,3476,2018,November 2018,284852,"Bournemouth, Christchurch and Poole",2218196
18,December,2018,December,2018,3477,2018,December 2018,284505,"Bournemouth, Christchurch and Poole",2218196
18,January,2018,January,2018,3728,2018,January 2018,200353,Cardiff,2218196
18,February,2018,February,2018,3729,2018,February 2018,200690,Cardiff,2218196
18,March,2018,March,2018,3730,2018,March 2018,202454,Cardiff,2218196
18,April,2018,April,2018,3731,2018,April 2018,200659,Cardiff,2218196
18,May,2018,May,2018,3732,2018,May 2018,202207,Cardiff,2218196
18,June,2018,June,2018,3733,2018,June 2018,202848,Cardiff,2218196
18,July,2018,July,2018,3734,2018,July 2018,205825,Cardiff,2218196
18,August,2018,August,2018,3735,2018,August 2018,207191,Cardiff,2218196
18,September,2018,September,2018,3736,2018,September 2018,208198,Cardiff,2218196
18,October,2018,October,2018,3737,2018,October 2018,208338,Cardiff,2218196
18,November,2018,November,2018,3738,2018,November 2018,207271,Cardiff,2218196
18,December,2018,December,2018,3739,2018,December 2018,207336,Cardiff,2218196
18,January,2018,January,2018,3990,2018,January 2018,181652,Coventry,2218196
18,February,2018,February,2018,3991,2018,February 2018,181195,Coventry,2218196
18,March,2018,March,2018,3992,2018,March 2018,182377,Coventry,2218196
18,April,2018,April,2018,3993,2018,April 2018,181316,Coventry,2218196
18,May,2018,May,2018,3994,2018,May 2018,181258,Coventry,2218196
18,June,2018,June,2018,3995,2018,June 2018,183715,Coventry,2218196
18,July,2018,July,2018,3996,2018,July 2018,184088,Coventry,2218196
18,August,2018,August,2018,3997,2018,August 2018,186976,Coventry,2218196
18,September,2018,September,2018,3998,2018,September 2018,186436,Coventry,2218196
18,October,2018,October,2018,3999,2018,October 2018,188103,Coventry,2218196
18,November,2018,November,2018,4000,2018,November 2018,188653,Coventry,2218196
18,December,2018,December,2018,4001,2018,December 2018,187513,Coventry,2218196
18,January,2018,January,2018,4252,2018,January 2018,112921,Middlesbrough,2218196
18,February,2018,February,2018,4253,2018,February 2018,112353,Middlesbrough,2218196
18,March,2018,March,2018,4254,2018,March 2018,108542,Middlesbrough,2218196
18,April,2018,April,2018,4255,2018,April 2018,108051,Middlesbrough,2218196
18,May,2018,May,2018,4256,2018,May 2018,107748,Middlesbrough,2218196
18,June,2018,June,2018,4257,2018,June 2018,111933,Middlesbrough,2218196
18,July,2018,July,2018,4258,2018,July 2018,113484,Middlesbrough,2218196
18,August,2018,August,2018,4259,2018,August 2018,112626,Middlesbrough,2218196
18,September,2018,September,2018,4260,2018,September 2018,109547,Middlesbrough,2218196
18,October,2018,October,2018,4261,2018,October 2018,109755,Middlesbrough,2218196
18,November,2018,November,2018,4262,2018,November 2018,110045,Middlesbrough,2218196
18,December,2018,December,2018,4263,2018,December 2018,112365,Middlesbrough,2218196
18,January,2018,January,2018,4514,2018,January 2018,107310,Stoke on Trent,2218196
18,February,2018,February,2018,4515,2018,February 2018,107248,Stoke on Trent,2218196
18,March,2018,March,2018,4516,2018,March 2018,106714,Stoke on Trent,2218196
18,April,2018,April,2018,4517,2018,April 2018,107167,Stoke on Trent,2218196
18,May,2018,May,2018,4518,2018,May 2018,107494,Stoke on Trent,2218196
18,June,2018,June,2018,4519,2018,June 2018,107334,Stoke on Trent,2218196
18,July,2018,July,2018,4520,2018,July 2018,107722,Stoke on Trent,2218196
18,August,2018,August,2018,4521,2018,August 2018,109444,Stoke on Trent,2218196
18,September,2018,September,2018,4522,2018,September 2018,111409,Stoke on Trent,2218196
18,October,2018,October,2018,4523,2018,October 2018,112283,Stoke on Trent,2218196
18,November,2018,November,2018,4524,2018,November 2018,112196,Stoke on Trent,2218196
18,December,2018,December,2018,4525,2018,December 2018,111511,Stoke on Trent,2218196
18,January,2018,January,2018,4776,2018,January 2018,304286,Reading,2218196
18,February,2018,February,2018,4777,2018,February 2018,303502,Reading,2218196
18,March,2018,March,2018,4778,2018,March 2018,301684,Reading,2218196
18,April,2018,April,2018,4779,2018,April 2018,305322,Reading,2218196
18,May,2018,May,2018,4780,2018,May 2018,306667,Reading,2218196
18,June,2018,June,2018,4781,2018,June 2018,303127,Reading,2218196
18,July,2018,July,2018,4782,2018,July 2018,303309,Reading,2218196
18,August,2018,August,2018,4783,2018,August 2018,300802,Reading,2218196
18,September,2018,September,2018,4784,2018,September 2018,303337,Reading,2218196
18,October,2018,October,2018,4785,2018,October 2018,303157,Reading,2218196
18,November,2018,November,2018,4786,2018,November 2018,300920,Reading,2218196
18,December,2018,December,2018,4787,2018,December 2018,300690,Reading,2218196
18,January,2018,January,2018,5038,2018,January 2018,113827,Sunderland,2218196
18,February,2018,February,2018,5039,2018,February 2018,111931,Sunderland,2218196
18,March,2018,March,2018,5040,2018,March 2018,111029,Sunderland,2218196
18,April,2018,April,2018,5041,2018,April 2018,113041,Sunderland,2218196
18,May,2018,May,2018,5042,2018,May 2018,116171,Sunderland,2218196
18,June,2018,June,2018,5043,2018,June 2018,117589,Sunderland,2218196
18,July,2018,July,2018,5044,2018,July 2018,114941,Sunderland,2218196
18,August,2018,August,2018,5045,2018,August 2018,115567,Sunderland,2218196
18,September,2018,September,2018,5046,2018,September 2018,117203,Sunderland,2218196
18,October,2018,October,2018,5047,2018,October 2018,118987,Sunderland,2218196
18,November,2018,November,2018,5048,2018,November 2018,117239,Sunderland,2218196
18,December,2018,December,2018,5049,2018,December 2018,114984,Sunderland,2218196
19,January,2019,January,2019,228,2019,January 2019,470067,London,2255283
19,February,2019,February,2019,229,2019,February 2019,466068,London,2255283
19,March,2019,March,2019,230,2019,March 2019,464162,London,2255283
19,April,2019,April,2019,231,2019,April 2019,469537,London,2255283
19,May,2019,May,2019,232,2019,May 2019,463628,London,2255283
19,June,2019,June,2019,233,2019,June 2019,470519,London,2255283
19,July,2019,July,2019,234,2019,July 2019,478505,London,2255283
19,August,2019,August,2019,235,2019,August 2019,472729,London,2255283
19,September,2019,September,2019,236,2019,September 2019,477146,London,2255283
19,October,2019,October,2019,237,2019,October 2019,472668,London,2255283
19,November,2019,November,2019,238,2019,November 2019,468757,London,2255283
19,December,2019,December,2019,239,2019,December 2019,479153,London,2255283
19,January,2019,January,2019,490,2019,January 2019,179844,Manchester,2255283
19,February,2019,February,2019,491,2019,February 2019,178052,Manchester,2255283
19,March,2019,March,2019,492,2019,March 2019,178113,Manchester,2255283
19,April,2019,April,2019,493,2019,April 2019,179044,Manchester,2255283
19,May,2019,May,2019,494,2019,May 2019,179304,Manchester,2255283
19,June,2019,June,2019,495,2019,June 2019,178287,Manchester,2255283
19,July,2019,July,2019,496,2019,July 2019,178676,Manchester,2255283
19,August,2019,August,2019,497,2019,August 2019,181975,Manchester,2255283
19,September,2019,September,2019,498,2019,September 2019,183668,Manchester,2255283
19,October,2019,October,2019,499,2019,October 2019,185323,Manchester,2255283
19,November,2019,November,2019,500,2019,November 2019,186304,Manchester,2255283
19,December,2019,December,2019,501,2019,December 2019,185788,Manchester,2255283
19,January,2019,January,2019,752,2019,January 2019,188356,Birmingham,2255283
19,February,2019,February,2019,753,2019,February 2019,189213,Birmingham,2255283
19,March,2019,March,2019,754,2019,March 2019,186419,Birmingham,2255283
19,April,2019,April,2019,755,2019,April 2019,186990,Birmingham,2255283
19,May,2019,May,2019,756,2019,May 2019,186662,Birmingham,2255283
19,June,2019,June,2019,757,2019,June 2019,187973,Birmingham,2255283
19,July,2019,July,2019,758,2019,July 2019,187647,Birmingham,2255283
19,August,2019,August,2019,759,2019,August 2019,188660,Birmingham,2255283
19,September,2019,September,2019,760,2019,September 2019,189980,Birmingham,2255283
19,October,2019,October,2019,761,2019,October 2019,189922,Birmingham,2255283
19,November,2019,November,2019,762,2019,November 2019,188417,Birmingham,2255283
19,December,2019,December,2019,763,2019,December 2019,188001,Birmingham,2255283
19,January,2019,January,2019,1014,2019,January 2019,182297,Leeds,2255283
19,February,2019,February,2019,1015,2019,February 2019,182339,Leeds,2255283
19,March,2019,March,2019,1016,2019,March 2019,183220,Leeds,2255283
19,April,2019,April,2019,1017,2019,April 2019,181829,Leeds,2255283
19,May,2019,May,2019,1018,2019,May 2019,183408,Leeds,2255283
19,June,2019,June,2019,1019,2019,June 2019,182660,Leeds,2255283
19,July,2019,July,2019,1020,2019,July 2019,185942,Leeds,2255283
19,August,2019,August,2019,1021,2019,August 2019,187011,Leeds,2255283
19,September,2019,September,2019,1022,2019,September 2019,189167,Leeds,2255283
19,October,2019,October,2019,1023,2019,October 2019,189185,Leeds,2255283
19,November,2019,November,2019,1024,2019,November 2019,188801,Leeds,2255283
19,December,2019,December,2019,1025,2019,December 2019,189493,Leeds,2255283
19,January,2019,January,2019,1228,2019,January 2019,129633,City of Glasgow,2255283
19,February,2019,February,2019,1229,2019,February 2019,129405,City of Glasgow,2255283
19,March,2019,March,2019,1230,2019,March 2019,130458,City of Glasgow,2255283
19,April,2019,April,2019,1231,2019,April 2019,131527,City of Glasgow,2255283
19,May,2019,May,2019,1232,2019,May 2019,131523,City of Glasgow,2255283
19,June,2019,June,2019,1233,2019,June 2019,134489,City of Glasgow,2255283
19,July,2019,July,2019,1234,2019,July 2019,136827,City of Glasgow,2255283
19,August,2019,August,2019,1235,2019,August 2019,138911,City of Glasgow,2255283
19,September,2019,September,2019,1236,2019,September 2019,137925,City of Glasgow,2255283
19,October,2019,October,2019,1237,2019,October 2019,137468,City of Glasgow,2255283
19,November,2019,November,2019,1238,2019,November 2019,135873,City of Glasgow,2255283
19,December,2019,December,2019,1239,2019,December 2019,136054,City of Glasgow,2255283
19,January,2019,January,2019,1490,2019,January 2019,212922,Southampton,2255283
19,February,2019,February,2019,1491,2019,February 2019,209945,Southampton,2255283
19,March,2019,March,2019,1492,2019,March 2019,208053,Southampton,2255283
19,April,2019,April,2019,1493,2019,April 2019,206688,Southampton,2255283
19,May,2019,May,2019,1494,2019,May 2019,206627,Southampton,2255283
19,June,2019,June,2019,1495,2019,June 2019,204777,Southampton,2255283
19,July,2019,July,2019,1496,2019,July 2019,205468,Southampton,2255283
19,August,2019,August,2019,1497,2019,August 2019,207395,Southampton,2255283
19,September,2019,September,2019,1498,2019,September 2019,210457,Southampton,2255283
19,October,2019,October,2019,1499,2019,October 2019,209445,Southampton,2255283
