LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
LUX,GDP,TOT,MLN_USD,A,2009,43277.146,
LUX,GDP,TOT,MLN_USD,A,2010,45844.139,
LUX,GDP,TOT,MLN_USD,A,2011,48970.83,
LUX,GDP,TOT,MLN_USD,A,2012,51308.749,
LUX,GDP,TOT,MLN_USD,A,2013,54838.627,
LUX,GDP,TOT,MLN_USD,A,2014,58578.312,
LUX,GDP,TOT,MLN_USD,A,2015,61437.294,
LUX,GDP,TOT,MLN_USD,A,2016,65980.114,
LUX,GDP,TOT,MLN_USD,A,2017,68570.173,
LUX,GDP,TOT,MLN_USD,A,2018,71279.244,
LUX,GDP,TOT,MLN_USD,A,2019,74037.749,
LUX,GDP,TOT,MLN_USD,A,2020,74926.868,
LUX,GDP,TOT,USD_CAP,A,1970,5242.097968,E
LUX,GDP,TOT,USD_CAP,A,1971,5601.886976,E
LUX,GDP,TOT,USD_CAP,A,1972,6154.155486,E
LUX,GDP,TOT,USD_CAP,A,1973,6952.771262,E
LUX,GDP,TOT,USD_CAP,A,1974,7795.361017,E
LUX,GDP,TOT,USD_CAP,A,1975,7871.256251,E
LUX,GDP,TOT,USD_CAP,A,1976,8472.423931,E
LUX,GDP,TOT,USD_CAP,A,1977,9122.409151,E
LUX,GDP,TOT,USD_CAP,A,1978,10145.1087,E
LUX,GDP,TOT,USD_CAP,A,1979,11216.63558,E
LUX,GDP,TOT,USD_CAP,A,1980,12285.29568,E
LUX,GDP,TOT,USD_CAP,A,1981,13337.06212,E
LUX,GDP,TOT,USD_CAP,A,1982,14313.42436,E
LUX,GDP,TOT,USD_CAP,A,1983,15314.45651,E
LUX,GDP,TOT,USD_CAP,A,1984,16834.82777,E
LUX,GDP,TOT,USD_CAP,A,1985,17822.84384,E
LUX,GDP,TOT,USD_CAP,A,1986,19904.73206,E
LUX,GDP,TOT,USD_CAP,A,1987,21065.4796,E
LUX,GDP,TOT,USD_CAP,A,1988,23451.82687,E
LUX,GDP,TOT,USD_CAP,A,1989,26496.91941,E
LUX,GDP,TOT,USD_CAP,A,1990,28625.19724,E
LUX,GDP,TOT,USD_CAP,A,1991,31719.43036,E
LUX,GDP,TOT,USD_CAP,A,1992,32586.46518,E
LUX,GDP,TOT,USD_CAP,A,1993,34270.72156,E
LUX,GDP,TOT,USD_CAP,A,1994,35817.97947,E
LUX,GDP,TOT,USD_CAP,A,1995,38169.96134,
LUX,GDP,TOT,USD_CAP,A,1996,39601.01262,
LUX,GDP,TOT,USD_CAP,A,1997,42430.33951,
LUX,GDP,TOT,USD_CAP,A,1998,44214.14259,
LUX,GDP,TOT,USD_CAP,A,1999,49744.96918,
LUX,GDP,TOT,USD_CAP,A,2000,55056.08138,
LUX,GDP,TOT,USD_CAP,A,2001,56106.66119,
LUX,GDP,TOT,USD_CAP,A,2002,58513.3936,
LUX,GDP,TOT,USD_CAP,A,2003,60050.45842,
LUX,GDP,TOT,USD_CAP,A,2004,64580.17229,
LUX,GDP,TOT,USD_CAP,A,2005,68707.78171,
LUX,GDP,TOT,USD_CAP,A,2006,78725.0213,
LUX,GDP,TOT,USD_CAP,A,2007,84881.5771,
LUX,GDP,TOT,USD_CAP,A,2008,90863.78408,
LUX,GDP,TOT,USD_CAP,A,2009,86863.87508,
LUX,GDP,TOT,USD_CAP,A,2010,90326.51628,
LUX,GDP,TOT,USD_CAP,A,2011,94278.92285,
LUX,GDP,TOT,USD_CAP,A,2012,96535.74583,
LUX,GDP,TOT,USD_CAP,A,2013,100561.3664,
LUX,GDP,TOT,USD_CAP,A,2014,104917.9457,
LUX,GDP,TOT,USD_CAP,A,2015,107898.3042,
LUX,GDP,TOT,USD_CAP,A,2016,112955.4702,
LUX,GDP,TOT,USD_CAP,A,2017,114862.5288,
LUX,GDP,TOT,USD_CAP,A,2018,117080.3903,
LUX,GDP,TOT,USD_CAP,A,2019,119127.5119,
LUX,GDP,TOT,USD_CAP,A,2020,118726.4969,
MEX,GDP,TOT,MLN_USD,A,1970,94084.926,E
MEX,GDP,TOT,MLN_USD,A,1971,102974.812,E
MEX,GDP,TOT,MLN_USD,A,1972,116543.715,E
MEX,GDP,TOT,MLN_USD,A,1973,133269.164,E
MEX,GDP,TOT,MLN_USD,A,1974,154137.704,E
MEX,GDP,TOT,MLN_USD,A,1975,177869.691,E
MEX,GDP,TOT,MLN_USD,A,1976,195611.88,E
MEX,GDP,TOT,MLN_USD,A,1977,214916.786,E
MEX,GDP,TOT,MLN_USD,A,1978,249012.257,E
MEX,GDP,TOT,MLN_USD,A,1979,294359.145,E
MEX,GDP,TOT,MLN_USD,A,1980,347662.92,E
MEX,GDP,TOT,MLN_USD,A,1981,414024.133,E
MEX,GDP,TOT,MLN_USD,A,1982,436496.887,E
MEX,GDP,TOT,MLN_USD,A,1983,434107.959,E
MEX,GDP,TOT,MLN_USD,A,1984,465959.073,E
MEX,GDP,TOT,MLN_USD,A,1985,494020.548,E
MEX,GDP,TOT,MLN_USD,A,1986,485051.096,E
MEX,GDP,TOT,MLN_USD,A,1987,506267.938,E
MEX,GDP,TOT,MLN_USD,A,1988,530653.793,E
MEX,GDP,TOT,MLN_USD,A,1989,574609.029,E
MEX,GDP,TOT,MLN_USD,A,1990,626331.703,E
MEX,GDP,TOT,MLN_USD,A,1991,674852.365,E
MEX,GDP,TOT,MLN_USD,A,1992,715277.773,E
MEX,GDP,TOT,MLN_USD,A,1993,758247.266,
MEX,GDP,TOT,MLN_USD,A,1994,812704.341,
MEX,GDP,TOT,MLN_USD,A,1995,777544.183,
MEX,GDP,TOT,MLN_USD,A,1996,845410.685,
MEX,GDP,TOT,MLN_USD,A,1997,918870.759,
MEX,GDP,TOT,MLN_USD,A,1998,977196.837,
MEX,GDP,TOT,MLN_USD,A,1999,1018601.794,
MEX,GDP,TOT,MLN_USD,A,2000,1096780.846,
MEX,GDP,TOT,MLN_USD,A,2001,1116305.245,
MEX,GDP,TOT,MLN_USD,A,2002,1137595.967,
MEX,GDP,TOT,MLN_USD,A,2003,1183622.677,
MEX,GDP,TOT,MLN_USD,A,2004,1263142.485,
MEX,GDP,TOT,MLN_USD,A,2005,1341775.456,
MEX,GDP,TOT,MLN_USD,A,2006,1485209.624,
MEX,GDP,TOT,MLN_USD,A,2007,1560053.895,
MEX,GDP,TOT,MLN_USD,A,2008,1653898.19,
MEX,GDP,TOT,MLN_USD,A,2009,1637276.794,
MEX,GDP,TOT,MLN_USD,A,2010,1741129.429,
MEX,GDP,TOT,MLN_USD,A,2011,1911319.096,
MEX,GDP,TOT,MLN_USD,A,2012,2012767.781,
MEX,GDP,TOT,MLN_USD,A,2013,2064490.947,
MEX,GDP,TOT,MLN_USD,A,2014,2173227.412,
MEX,GDP,TOT,MLN_USD,A,2015,2230188.94,
MEX,GDP,TOT,MLN_USD,A,2016,2383253.082,
MEX,GDP,TOT,MLN_USD,A,2017,2460766.096,
MEX,GDP,TOT,MLN_USD,A,2018,2556475.19,
MEX,GDP,TOT,MLN_USD,A,2019,2609747.143,P
MEX,GDP,TOT,MLN_USD,A,2020,2452917.366,P
MEX,GDP,TOT,USD_CAP,A,1970,1820.637711,E
MEX,GDP,TOT,USD_CAP,A,1971,1926.644784,E
MEX,GDP,TOT,USD_CAP,A,1972,2109.77516,E
MEX,GDP,TOT,USD_CAP,A,1973,2334.585676,E
MEX,GDP,TOT,USD_CAP,A,1974,2615.158381,E
MEX,GDP,TOT,USD_CAP,A,1975,2925.705457,E
MEX,GDP,TOT,USD_CAP,A,1976,3122.778517,E
MEX,GDP,TOT,USD_CAP,A,1977,3332.264515,E
MEX,GDP,TOT,USD_CAP,A,1978,3752.948371,E
MEX,GDP,TOT,USD_CAP,A,1979,4313.705863,E
MEX,GDP,TOT,USD_CAP,A,1980,4938.448871,E
MEX,GDP,TOT,USD_CAP,A,1981,5745.161026,E
MEX,GDP,TOT,USD_CAP,A,1982,5919.322952,E
MEX,GDP,TOT,USD_CAP,A,1983,5755.283401,E
MEX,GDP,TOT,USD_CAP,A,1984,6043.261958,E
MEX,GDP,TOT,USD_CAP,A,1985,6271.721329,E
MEX,GDP,TOT,USD_CAP,A,1986,6031.917721,E
MEX,GDP,TOT,USD_CAP,A,1987,6169.588533,E
MEX,GDP,TOT,USD_CAP,A,1988,6338.113222,E
MEX,GDP,TOT,USD_CAP,A,1989,6729.240196,E
MEX,GDP,TOT,USD_CAP,A,1990,7193.840273,E
MEX,GDP,TOT,USD_CAP,A,1991,7614.179747,E
MEX,GDP,TOT,USD_CAP,A,1992,7935.803462,E
MEX,GDP,TOT,USD_CAP,A,1993,8277.718218,
MEX,GDP,TOT,USD_CAP,A,1994,8733.591328,
MEX,GDP,TOT,USD_CAP,A,1995,8228.851555,
MEX,GDP,TOT,USD_CAP,A,1996,8817.65893,
MEX,GDP,TOT,USD_CAP,A,1997,9452.916608,
MEX,GDP,TOT,USD_CAP,A,1998,9922.291083,
MEX,GDP,TOT,USD_CAP,A,1999,10216.05314,
MEX,GDP,TOT,USD_CAP,A,2000,10870.40959,
MEX,GDP,TOT,USD_CAP,A,2001,10931.09462,
MEX,GDP,TOT,USD_CAP,A,2002,10999.98034,
MEX,GDP,TOT,USD_CAP,A,2003,11302.73755,
MEX,GDP,TOT,USD_CAP,A,2004,11921.8371,
MEX,GDP,TOT,USD_CAP,A,2005,12539.95753,
MEX,GDP,TOT,USD_CAP,A,2006,13720.68829,
MEX,GDP,TOT,USD_CAP,A,2007,14233.02948,
MEX,GDP,TOT,USD_CAP,A,2008,14885.90244,
MEX,GDP,TOT,USD_CAP,A,2009,14532.38651,
MEX,GDP,TOT,USD_CAP,A,2010,15257.67366,
MEX,GDP,TOT,USD_CAP,A,2011,16546.64141,
MEX,GDP,TOT,USD_CAP,A,2012,17220.06914,
MEX,GDP,TOT,USD_CAP,A,2013,17461.79827,
MEX,GDP,TOT,USD_CAP,A,2014,18178.39742,
MEX,GDP,TOT,USD_CAP,A,2015,18454.80148,
MEX,GDP,TOT,USD_CAP,A,2016,19516.14502,
MEX,GDP,TOT,USD_CAP,A,2017,19947.19769,
MEX,GDP,TOT,USD_CAP,A,2018,20519.57785,
MEX,GDP,TOT,USD_CAP,A,2019,20748.03272,P
MEX,GDP,TOT,USD_CAP,A,2020,19322.06922,P
NLD,GDP,TOT,MLN_USD,A,1969,52607.563,E
NLD,GDP,TOT,MLN_USD,A,1970,57451.877,E
NLD,GDP,TOT,MLN_USD,A,1971,62978.442,E
NLD,GDP,TOT,MLN_USD,A,1972,67347.664,E
NLD,GDP,TOT,MLN_USD,A,1973,75147.279,E
NLD,GDP,TOT,MLN_USD,A,1974,85395.555,E
NLD,GDP,TOT,MLN_USD,A,1975,93420.207,E
NLD,GDP,TOT,MLN_USD,A,1976,103280.265,E
NLD,GDP,TOT,MLN_USD,A,1977,111805.029,E
NLD,GDP,TOT,MLN_USD,A,1978,122458.397,E
NLD,GDP,TOT,MLN_USD,A,1979,135299.708,E
NLD,GDP,TOT,MLN_USD,A,1980,152317.305,E
NLD,GDP,TOT,MLN_USD,A,1981,165423.327,E
NLD,GDP,TOT,MLN_USD,A,1982,173464.239,E
NLD,GDP,TOT,MLN_USD,A,1983,183989.711,E
NLD,GDP,TOT,MLN_USD,A,1984,196463.943,E
NLD,GDP,TOT,MLN_USD,A,1985,207906.443,E
NLD,GDP,TOT,MLN_USD,A,1986,218004.455,E
NLD,GDP,TOT,MLN_USD,A,1987,227708.906,E
NLD,GDP,TOT,MLN_USD,A,1988,243853.563,E
NLD,GDP,TOT,MLN_USD,A,1989,264614.964,E
NLD,GDP,TOT,MLN_USD,A,1990,286003.926,E
NLD,GDP,TOT,MLN_USD,A,1991,302887.525,E
NLD,GDP,TOT,MLN_USD,A,1992,315075.312,E
NLD,GDP,TOT,MLN_USD,A,1993,326596.651,E
NLD,GDP,TOT,MLN_USD,A,1994,343448.035,E
NLD,GDP,TOT,MLN_USD,A,1995,361575.727,
NLD,GDP,TOT,MLN_USD,A,1996,379802.241,
NLD,GDP,TOT,MLN_USD,A,1997,406001.498,
NLD,GDP,TOT,MLN_USD,A,1998,435212.842,
NLD,GDP,TOT,MLN_USD,A,1999,462796.455,
NLD,GDP,TOT,MLN_USD,A,2000,507779.885,
NLD,GDP,TOT,MLN_USD,A,2001,532645.325,
NLD,GDP,TOT,MLN_USD,A,2002,556285.465,
NLD,GDP,TOT,MLN_USD,A,2003,553516.941,
NLD,GDP,TOT,MLN_USD,A,2004,582563.82,
NLD,GDP,TOT,MLN_USD,A,2005,614044.12,
NLD,GDP,TOT,MLN_USD,A,2006,669518.848,
NLD,GDP,TOT,MLN_USD,A,2007,718924.413,
NLD,GDP,TOT,MLN_USD,A,2008,763407.575,
NLD,GDP,TOT,MLN_USD,A,2009,737085.619,
NLD,GDP,TOT,MLN_USD,A,2010,748993.689,
NLD,GDP,TOT,MLN_USD,A,2011,777880.907,
NLD,GDP,TOT,MLN_USD,A,2012,792041.828,
NLD,GDP,TOT,MLN_USD,A,2013,827475.788,
NLD,GDP,TOT,MLN_USD,A,2014,830318.43,
NLD,GDP,TOT,MLN_USD,A,2015,851884.697,
NLD,GDP,TOT,MLN_USD,A,2016,890488.555,
NLD,GDP,TOT,MLN_USD,A,2017,943739.619,
NLD,GDP,TOT,MLN_USD,A,2018,997729.784,
NLD,GDP,TOT,MLN_USD,A,2019,1035058.851,
NLD,GDP,TOT,MLN_USD,A,2020,1034856.448,P
NLD,GDP,TOT,USD_CAP,A,1969,4086.836185,E
NLD,GDP,TOT,USD_CAP,A,1970,4408.714419,E
NLD,GDP,TOT,USD_CAP,A,1971,4773.47059,E
NLD,GDP,TOT,USD_CAP,A,1972,5052.556812,E
NLD,GDP,TOT,USD_CAP,A,1973,5592.389897,E
NLD,GDP,TOT,USD_CAP,A,1974,6305.785698,E
NLD,GDP,TOT,USD_CAP,A,1975,6839.257365,E
NLD,GDP,TOT,USD_CAP,A,1976,7499.073546,E
NLD,GDP,TOT,USD_CAP,A,1977,8069.419308,E
NLD,GDP,TOT,USD_CAP,A,1978,8785.687909,E
NLD,GDP,TOT,USD_CAP,A,1979,9641.269117,E
NLD,GDP,TOT,USD_CAP,A,1980,10766.46205,E
NLD,GDP,TOT,USD_CAP,A,1981,11611.60212,E
NLD,GDP,TOT,USD_CAP,A,1982,12120.72078,E
NLD,GDP,TOT,USD_CAP,A,1983,12806.07485,E
NLD,GDP,TOT,USD_CAP,A,1984,13622.16297,E
NLD,GDP,TOT,USD_CAP,A,1985,14350.87325,E
NLD,GDP,TOT,USD_CAP,A,1986,14966.28696,E
NLD,GDP,TOT,USD_CAP,A,1987,15529.10347,E
NLD,GDP,TOT,USD_CAP,A,1988,16521.95998,E
NLD,GDP,TOT,USD_CAP,A,1989,17824.76295,E
NLD,GDP,TOT,USD_CAP,A,1990,19135.36622,E
NLD,GDP,TOT,USD_CAP,A,1991,20102.24644,E
NLD,GDP,TOT,USD_CAP,A,1992,20754.11443,E
NLD,GDP,TOT,USD_CAP,A,1993,21361.07281,E
NLD,GDP,TOT,USD_CAP,A,1994,22330.33723,E
NLD,GDP,TOT,USD_CAP,A,1995,23389.33481,
NLD,GDP,TOT,USD_CAP,A,1996,24456.03613,
NLD,GDP,TOT,USD_CAP,A,1997,26007.39852,
NLD,GDP,TOT,USD_CAP,A,1998,27708.20923,
NLD,GDP,TOT,USD_CAP,A,1999,29268.68549,
NLD,GDP,TOT,USD_CAP,A,2000,31883.70496,
NLD,GDP,TOT,USD_CAP,A,2001,33194.89749,
NLD,GDP,TOT,USD_CAP,A,2002,34447.05337,
NLD,GDP,TOT,USD_CAP,A,2003,34115.0657,
NLD,GDP,TOT,USD_CAP,A,2004,35779.62287,
NLD,GDP,TOT,USD_CAP,A,2005,37625.25244,
NLD,GDP,TOT,USD_CAP,A,2006,40959.18563,
NLD,GDP,TOT,USD_CAP,A,2007,43885.02094,
NLD,GDP,TOT,USD_CAP,A,2008,46419.04259,
NLD,GDP,TOT,USD_CAP,A,2009,44590.78156,
NLD,GDP,TOT,USD_CAP,A,2010,45079.36741,
NLD,GDP,TOT,USD_CAP,A,2011,46599.22766,
NLD,GDP,TOT,USD_CAP,A,2012,47271.96823,
NLD,GDP,TOT,USD_CAP,A,2013,49242.78671,
NLD,GDP,TOT,USD_CAP,A,2014,49233.23035,
NLD,GDP,TOT,USD_CAP,A,2015,50288.35282,
NLD,GDP,TOT,USD_CAP,A,2016,52289.40429,
NLD,GDP,TOT,USD_CAP,A,2017,55089.58143,
NLD,GDP,TOT,USD_CAP,A,2018,57899.82496,
NLD,GDP,TOT,USD_CAP,A,2019,59674.76803,P
NLD,GDP,TOT,USD_CAP,A,2020,59334.69685,P
NZL,GDP,TOT,MLN_USD,A,1970,11056.692,E
NZL,GDP,TOT,MLN_USD,A,1971,12319.564,
NZL,GDP,TOT,MLN_USD,A,1972,13729.266,
NZL,GDP,TOT,MLN_USD,A,1973,15083.325,
NZL,GDP,TOT,MLN_USD,A,1974,17203.204,
NZL,GDP,TOT,MLN_USD,A,1975,19408.195,
NZL,GDP,TOT,MLN_USD,A,1976,20369.938,
NZL,GDP,TOT,MLN_USD,A,1977,20218.99,
NZL,GDP,TOT,MLN_USD,A,1978,22656.76,
NZL,GDP,TOT,MLN_USD,A,1979,24033.768,
NZL,GDP,TOT,MLN_USD,A,1980,26535.021,
NZL,GDP,TOT,MLN_USD,A,1981,29783.549,
NZL,GDP,TOT,MLN_USD,A,1982,33214.093,
NZL,GDP,TOT,MLN_USD,A,1983,36138.794,
NZL,GDP,TOT,MLN_USD,A,1984,40034.179,
NZL,GDP,TOT,MLN_USD,A,1985,41335.549,
NZL,GDP,TOT,MLN_USD,A,1986,43451.73,
NZL,GDP,TOT,MLN_USD,A,1987,44259.538,
NZL,GDP,TOT,MLN_USD,A,1988,45948.52,
NZL,GDP,TOT,MLN_USD,A,1989,48153.231,
NZL,GDP,TOT,MLN_USD,A,1990,49504.4,
NZL,GDP,TOT,MLN_USD,A,1991,50917.276,
NZL,GDP,TOT,MLN_USD,A,1992,52664.59,
NZL,GDP,TOT,MLN_USD,A,1993,56937.969,
NZL,GDP,TOT,MLN_USD,A,1994,61699.297,
NZL,GDP,TOT,MLN_USD,A,1995,65786.092,
NZL,GDP,TOT,MLN_USD,A,1996,68906.83,
NZL,GDP,TOT,MLN_USD,A,1997,72362.397,
NZL,GDP,TOT,MLN_USD,A,1998,73785.519,
NZL,GDP,TOT,MLN_USD,A,1999,78923.926,
NZL,GDP,TOT,MLN_USD,A,2000,82996.391,
NZL,GDP,TOT,MLN_USD,A,2001,87298.681,
NZL,GDP,TOT,MLN_USD,A,2002,92024.858,
NZL,GDP,TOT,MLN_USD,A,2003,96497.421,
NZL,GDP,TOT,MLN_USD,A,2004,102514.645,
NZL,GDP,TOT,MLN_USD,A,2005,106147.849,
NZL,GDP,TOT,MLN_USD,A,2006,116100.638,
NZL,GDP,TOT,MLN_USD,A,2007,123992.448,
NZL,GDP,TOT,MLN_USD,A,2008,127057.687,
NZL,GDP,TOT,MLN_USD,A,2009,132091.564,
NZL,GDP,TOT,MLN_USD,A,2010,135912.366,
NZL,GDP,TOT,MLN_USD,A,2011,143362.869,
NZL,GDP,TOT,MLN_USD,A,2012,145417.047,
NZL,GDP,TOT,MLN_USD,A,2013,160992.629,
NZL,GDP,TOT,MLN_USD,A,2014,168435.427,
NZL,GDP,TOT,MLN_USD,A,2015,172758.809,
NZL,GDP,TOT,MLN_USD,A,2016,188355.645,
NZL,GDP,TOT,MLN_USD,A,2017,203544.585,
NZL,GDP,TOT,MLN_USD,A,2018,215287.748,
NZL,GDP,TOT,MLN_USD,A,2019,223650.279,
NZL,GDP,TOT,MLN_USD,A,2020,224791.504,E
NZL,GDP,TOT,USD_CAP,A,1970,3920.812722,E
NZL,GDP,TOT,USD_CAP,A,1971,4301.523846,
NZL,GDP,TOT,USD_CAP,A,1972,4713.102051,
NZL,GDP,TOT,USD_CAP,A,1973,5076.851355,
NZL,GDP,TOT,USD_CAP,A,1974,5673.880107,
NZL,GDP,TOT,USD_CAP,A,1975,6287.07331,
NZL,GDP,TOT,USD_CAP,A,1976,6537.207304,
NZL,GDP,TOT,USD_CAP,A,1977,6463.871417,
NZL,GDP,TOT,USD_CAP,A,1978,7240.894816,
NZL,GDP,TOT,USD_CAP,A,1979,7658.944698,
NZL,GDP,TOT,USD_CAP,A,1980,8439.892265,
NZL,GDP,TOT,USD_CAP,A,1981,9434.13022,
NZL,GDP,TOT,USD_CAP,A,1982,10434.83929,
NZL,GDP,TOT,USD_CAP,A,1983,11202.35403,
NZL,GDP,TOT,USD_CAP,A,1984,12287.96167,
NZL,GDP,TOT,USD_CAP,A,1985,12633.11386,
NZL,GDP,TOT,USD_CAP,A,1986,13239.40595,
NZL,GDP,TOT,USD_CAP,A,1987,13371.46173,
NZL,GDP,TOT,USD_CAP,A,1988,13848.25785,
NZL,GDP,TOT,USD_CAP,A,1989,14430.09629,
NZL,GDP,TOT,USD_CAP,A,1990,14676.66776,
NZL,GDP,TOT,USD_CAP,A,1991,14524.13961,
NZL,GDP,TOT,USD_CAP,A,1992,14867.76304,
NZL,GDP,TOT,USD_CAP,A,1993,15881.39277,
NZL,GDP,TOT,USD_CAP,A,1994,16976.47405,
NZL,GDP,TOT,USD_CAP,A,1995,17825.31076,
NZL,GDP,TOT,USD_CAP,A,1996,18388.39421,
NZL,GDP,TOT,USD_CAP,A,1997,19082.40727,
NZL,GDP,TOT,USD_CAP,A,1998,19306.48362,
NZL,GDP,TOT,USD_CAP,A,1999,20537.59563,
NZL,GDP,TOT,USD_CAP,A,2000,21471.61778,
NZL,GDP,TOT,USD_CAP,A,2001,22387.14733,
NZL,GDP,TOT,USD_CAP,A,2002,23180.06498,
NZL,GDP,TOT,USD_CAP,A,2003,23856.56537,
NZL,GDP,TOT,USD_CAP,A,2004,24995.64647,
NZL,GDP,TOT,USD_CAP,A,2005,25590.12745,
NZL,GDP,TOT,USD_CAP,A,2006,27664.74564,
NZL,GDP,TOT,USD_CAP,A,2007,29275.95405,
NZL,GDP,TOT,USD_CAP,A,2008,29748.93157,
NZL,GDP,TOT,USD_CAP,A,2009,30591.6218,
NZL,GDP,TOT,USD_CAP,A,2010,31152.55488,
NZL,GDP,TOT,USD_CAP,A,2011,32638.10333,
NZL,GDP,TOT,USD_CAP,A,2012,32916.91304,
NZL,GDP,TOT,USD_CAP,A,2013,36084.86578,
NZL,GDP,TOT,USD_CAP,A,2014,37084.79414,
NZL,GDP,TOT,USD_CAP,A,2015,37246.95114,
NZL,GDP,TOT,USD_CAP,A,2016,39719.04294,
NZL,GDP,TOT,USD_CAP,A,2017,42074.66057,
NZL,GDP,TOT,USD_CAP,A,2018,43738.11465,
NZL,GDP,TOT,USD_CAP,A,2019,44612.2794,
NZL,GDP,TOT,USD_CAP,A,2020,44011.18022,E
NOR,GDP,TOT,MLN_USD,A,1970,13010.49,
NOR,GDP,TOT,MLN_USD,A,1971,14445.431,
NOR,GDP,TOT,MLN_USD,A,1972,15873.192,
NOR,GDP,TOT,MLN_USD,A,1973,17501.971,
NOR,GDP,TOT,MLN_USD,A,1974,19825.309,
NOR,GDP,TOT,MLN_USD,A,1975,22734.369,
NOR,GDP,TOT,MLN_USD,A,1976,25382.781,
NOR,GDP,TOT,MLN_USD,A,1977,28081.638,
NOR,GDP,TOT,MLN_USD,A,1978,31219.876,
NOR,GDP,TOT,MLN_USD,A,1979,35288.393,
NOR,GDP,TOT,MLN_USD,A,1980,40232.301,
NOR,GDP,TOT,MLN_USD,A,1981,44743.021,
NOR,GDP,TOT,MLN_USD,A,1982,47619.153,
NOR,GDP,TOT,MLN_USD,A,1983,51450.203,
NOR,GDP,TOT,MLN_USD,A,1984,56532.699,
NOR,GDP,TOT,MLN_USD,A,1985,61559.262,
NOR,GDP,TOT,MLN_USD,A,1986,65337.495,
NOR,GDP,TOT,MLN_USD,A,1987,68126.915,
NOR,GDP,TOT,MLN_USD,A,1988,70349.952,
NOR,GDP,TOT,MLN_USD,A,1989,73866.98,
NOR,GDP,TOT,MLN_USD,A,1990,78112.922,
NOR,GDP,TOT,MLN_USD,A,1991,83245.561,
NOR,GDP,TOT,MLN_USD,A,1992,88185.988,
NOR,GDP,TOT,MLN_USD,A,1993,92843.988,
NOR,GDP,TOT,MLN_USD,A,1994,99620.445,
NOR,GDP,TOT,MLN_USD,A,1995,105935.839,
NOR,GDP,TOT,MLN_USD,A,1996,117243.382,
NOR,GDP,TOT,MLN_USD,A,1997,125981.706,
NOR,GDP,TOT,MLN_USD,A,1998,124901.924,
NOR,GDP,TOT,MLN_USD,A,1999,136333.967,
NOR,GDP,TOT,MLN_USD,A,2000,165952.701,
NOR,GDP,TOT,MLN_USD,A,2001,170532.425,
NOR,GDP,TOT,MLN_USD,A,2002,172360.893,
NOR,GDP,TOT,MLN_USD,A,2003,175993.115,
NOR,GDP,TOT,MLN_USD,A,2004,195223.614,
NOR,GDP,TOT,MLN_USD,A,2005,220981.899,
NOR,GDP,TOT,MLN_USD,A,2006,252086.882,
NOR,GDP,TOT,MLN_USD,A,2007,263065.787,
NOR,GDP,TOT,MLN_USD,A,2008,294277.831,
NOR,GDP,TOT,MLN_USD,A,2009,267535.443,
NOR,GDP,TOT,MLN_USD,A,2010,283400.011,
NOR,GDP,TOT,MLN_USD,A,2011,307471.57,
NOR,GDP,TOT,MLN_USD,A,2012,327987.716,
NOR,GDP,TOT,MLN_USD,A,2013,340137.933,
NOR,GDP,TOT,MLN_USD,A,2014,338506.045,
NOR,GDP,TOT,MLN_USD,A,2015,313230.601,
NOR,GDP,TOT,MLN_USD,A,2016,308522.085,
NOR,GDP,TOT,MLN_USD,A,2017,337993.785,
NOR,GDP,TOT,MLN_USD,A,2018,370296.235,
NOR,GDP,TOT,MLN_USD,A,2019,365502.326,
NOR,GDP,TOT,MLN_USD,A,2020,340454.106,
NOR,GDP,TOT,USD_CAP,A,1970,3356.679605,
NOR,GDP,TOT,USD_CAP,A,1971,3701.109536,
NOR,GDP,TOT,USD_CAP,A,1972,4035.899187,
NOR,GDP,TOT,USD_CAP,A,1973,4418.573927,
NOR,GDP,TOT,USD_CAP,A,1974,4974.983514,
NOR,GDP,TOT,USD_CAP,A,1975,5673.663433,
NOR,GDP,TOT,USD_CAP,A,1976,6304.714575,
NOR,GDP,TOT,USD_CAP,A,1977,6945.742677,
NOR,GDP,TOT,USD_CAP,A,1978,7691.51911,
NOR,GDP,TOT,USD_CAP,A,1979,8663.98066,
NOR,GDP,TOT,USD_CAP,A,1980,9846.378,
NOR,GDP,TOT,USD_CAP,A,1981,10912.93183,
NOR,GDP,TOT,USD_CAP,A,1982,11572.09066,
NOR,GDP,TOT,USD_CAP,A,1983,12463.71201,
NOR,GDP,TOT,USD_CAP,A,1984,13655.24123,
NOR,GDP,TOT,USD_CAP,A,1985,14822.84178,
NOR,GDP,TOT,USD_CAP,A,1986,15679.74448,
NOR,GDP,TOT,USD_CAP,A,1987,16271.05688,
NOR,GDP,TOT,USD_CAP,A,1988,16714.17256,
NOR,GDP,TOT,USD_CAP,A,1989,17475.03668,
NOR,GDP,TOT,USD_CAP,A,1990,18418.51508,
NOR,GDP,TOT,USD_CAP,A,1991,19532.04164,
NOR,GDP,TOT,USD_CAP,A,1992,20575.35877,
NOR,GDP,TOT,USD_CAP,A,1993,21531.53707,
NOR,GDP,TOT,USD_CAP,A,1994,22969.89738,
NOR,GDP,TOT,USD_CAP,A,1995,24302.78491,
NOR,GDP,TOT,USD_CAP,A,1996,26761.78533,
NOR,GDP,TOT,USD_CAP,A,1997,28599.7063,
NOR,GDP,TOT,USD_CAP,A,1998,28188.20219,
NOR,GDP,TOT,USD_CAP,A,1999,30554.45254,
